Fecha ;PM10;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro;PM2.5
6/09/2024 22:00;29,1;0,9;2,8;11,5;33,3;44,8;0;0;13,3;63;0;564;17
6/09/2024 23:00;26,1;1;1,2;21,5;34,2;55,7;0;0;13,2;64;0;565;22
45542;21;0,9;3,2;17,9;31,2;49,1;0;0;13,4;63;0;564;21
7/09/2024 1:00;28,1;1,1;0,6;34,7;30,5;65,2;0;0;13,2;66;0;564;12
7/09/2024 2:00;30,2;0,7;2;16,4;28,8;45,1;0;0;11,9;69;0;564;26
7/09/2024 3:00;30,3;0,8;0,6;28,6;29,3;58;0;0;11,8;72;0;563;17
7/09/2024 4:00;31,8;0,5;4,8;5,9;22,3;28,2;0;0;12,1;72;0;563;14
7/09/2024 5:00;29,2;0,5;2,8;5,5;23,7;29,2;0;0;11,6;73;0;564;23
7/09/2024 6:00;28,8;0,7;0,4;35,7;26,7;62,4;0;0;11,2;74;0;564;15
7/09/2024 7:00;24;1;1,5;50,5;27,4;77,9;0;0;12,1;72;0;564;21
7/09/2024 8:00;30;1;7,6;37,3;28,4;65,6;0;0;15,1;60;0;564;24
7/09/2024 9:00;36,5;1,5;9,3;49,2;40,8;90;0;0;17;55;0;565;35
7/09/2024 10:00;52,8;1,1;25,7;22,2;36,6;58,8;0;0;19,3;47;0;565;42
7/09/2024 11:00;55,1;0,6;38,5;11,5;17,3;28,8;0;0;22,1;40;0;565;35
7/09/2024 12:00;41,8;0,4;38,3;6,4;7,6;14;0;0;20,7;40;0;564;13
7/09/2024 13:00;29,2;0,4;37;5;7,2;12,2;0;0;21,6;41;0;564;8
7/09/2024 14:00;28,5;0,4;35,5;4;6,5;10,5;0;0;20,7;42;0;563;9
7/09/2024 15:00;23,4;0,3;38,7;2,3;5;7,3;0;0;21,8;41;0;563;6
7/09/2024 16:00;19,6;0,4;38;3,5;7,1;10,6;0;0;21,2;42;0;562;7
7/09/2024 17:00;18,7;0,4;34,6;5,1;8,4;13,5;0;0;19,2;47;0;562;7
7/09/2024 18:00;17,1;0,6;28,7;6,8;11,9;18,7;0;0;17,7;51;0;563;9
7/09/2024 19:00;15,1;0,6;23,2;4,3;15,5;19,7;0;0;16,1;56;0;563;10
7/09/2024 20:00;14;0,6;24,7;3,5;14,6;18,1;0;0;15,5;60;0;564;14
7/09/2024 21:00;0;0,4;30,4;1,1;8,7;9,8;0;0;15,7;60;0;564;17
7/09/2024 22:00;19,1;0,4;28,5;1,4;9,1;10,5;0;0;15,2;62;0;565;10
7/09/2024 23:00;16,3;0,4;29,3;0;8,3;8,3;0;0;15;61;0;565;8
45543;14,6;0,3;30,3;0,2;7;7,2;0;0;15;59;0;565;11
8/09/2024 1:00;11,4;0,3;30;0,2;7,4;7,6;0;0;14;64;0;565;11
8/09/2024 2:00;10,7;0,3;31,7;0,5;6;6,5;0;0;13,6;62;0;564;7
8/09/2024 3:00;8,4;0,2;39,3;0,2;2,5;2,7;0;0;13,4;59;0;564;7
8/09/2024 4:00;7;0,3;36;0,1;5,7;5,7;0;0;13;59;0;563;7
8/09/2024 5:00;0;0,4;33,8;0,4;6,2;6,7;0;0;12,6;62;0;564;11
8/09/2024 6:00;12;0,4;36,5;0,7;4,7;5,4;0;0;13,6;59;0;564;12
8/09/2024 7:00;10,7;0,4;34,1;1,3;6,6;7,9;0;0;14,1;58;0;564;8
8/09/2024 8:00;9;0,3;33,6;1,8;7,5;9,3;0;0;15,5;55;0;565;9
8/09/2024 9:00;11,2;0,3;36,8;1,6;6,2;7,8;0;0;16;54;0;565;8
8/09/2024 10:00;11,6;0,3;39,3;2,5;5,5;8;0;0;17;52;0;565;10
8/09/2024 11:00;11,4;0,3;40,4;1,7;5;6,8;0;0;18,2;49;0;565;8
8/09/2024 12:00;13,4;0,4;37,2;2,7;6,4;9,1;0;0;18,7;49;0;565;7
8/09/2024 13:00;11,1;0,4;36,4;2,7;6,9;9,6;0;0;19,6;46;0;564;5
8/09/2024 14:00;16,7;0,3;38;2;3,9;5,9;0;0;19,5;46;0;564;11
8/09/2024 15:00;14,4;0,3;35,5;2,4;3,9;6,3;0;0;19,7;44;0;564;11
8/09/2024 16:00;15,1;0,3;36,2;1,5;3,3;4,8;0;0;21,1;39;0;563;8
8/09/2024 17:00;14,9;0,3;37,8;1,6;4,1;5,7;0;0;19,7;41;0;563;9
8/09/2024 18:00;11,4;0,3;35,3;0,6;5,3;5,9;0;0;17,8;48;0;563;6
8/09/2024 19:00;10,8;0,4;30,2;1;8,1;9,1;0;0;16,1;54;0;564;6
8/09/2024 20:00;8,9;0,4;30,1;0,7;6,7;7,4;0;0;15,7;56;0;565;7
8/09/2024 21:00;11,8;0,3;30;0,8;6,1;6,9;0;0;15,4;59;0;565;11
8/09/2024 22:00;11;0,4;28,2;0,4;7,2;7,5;0;0;14,7;61;0;565;11
8/09/2024 23:00;9;0,3;31,3;0,1;5;5,1;0;0;15;60;0;566;9
45544;7,5;0,2;33,7;0;1,7;1,7;0;0;15;59;0;565;7
9/09/2024 1:00;9;0,2;32,1;0;2,4;2,3;0;0;14,9;59;0;565;9
9/09/2024 2:00;10;0,2;32,5;0;1,8;1,7;0;0;14,8;59;0;565;10
9/09/2024 3:00;6;0,2;21,3;1;8,1;9,1;0;0;14;64;0;564;6
9/09/2024 4:00;9,5;0,3;30,6;0,2;3,6;3,8;0;0;13,9;63;0;564;5
9/09/2024 5:00;8,9;0,2;33,8;0,8;3;3,9;0;0;13,7;60;0;564;7
9/09/2024 6:00;13,9;0,4;21,5;26,7;25,2;51,4;0;0;13,2;59;0;565;9
9/09/2024 7:00;14;0,3;24,4;4,2;14,5;18,6;0;0;13,8;57;0;565;14
9/09/2024 8:00;13,7;0,3;34,2;3,4;8,3;11,7;0;0;17,1;45;0;566;9
9/09/2024 9:00;15,4;0;37,2;3;5,7;8,7;0;0;17,8;42;0;566;10
9/09/2024 10:00;13;0,2;0;0;0;0;0;0;19,4;37;0;567;0
9/09/2024 11:00;12,5;0,2;43,8;3,4;6,3;9,8;0;0;22;30;0;566;0
9/09/2024 12:00;16,7;0,2;46,6;2,5;4,9;7,4;0;0;22,6;27;0;566;3
9/09/2024 13:00;13,9;0,2;47,5;2,4;4,7;7;0;0;23;27;0;565;6
9/09/2024 14:00;10,8;0,2;48,2;2;4,9;6,9;0;0;22,5;28;0;565;4
9/09/2024 15:00;18,7;0,2;48;2,3;6,6;8,8;0;0;21,8;28;0;564;4
9/09/2024 16:00;16,9;0,3;45,6;2,3;8,7;11;0;0;20,6;31;0;564;8
9/09/2024 17:00;21,1;0,3;42;4,5;12,3;16,7;0;0;19,8;32;0;564;12
9/09/2024 18:00;19,9;0,3;37,9;6;13,6;19,5;0;0;17,6;37;0;564;11
9/09/2024 19:00;25,9;0,3;29,8;4;14,4;18,4;0;0;15,6;44;0;565;17
9/09/2024 20:00;24,9;0,4;24,4;6,1;17,9;24,1;0;0;14,7;52;0;565;11
9/09/2024 21:00;26,2;0,4;25,4;1,7;15,4;17,1;0;0;14,7;51;0;565;9
9/09/2024 22:00;20,9;0,3;28,4;0,6;12,7;13,3;0;0;14,9;53;0;566;6
9/09/2024 23:00;16,6;0,3;35;0,5;7,8;8,2;0;0;13,9;62;0,1;566;8
45545;20,3;0,3;29,1;0,4;8,4;8,8;0;0;12,3;74;0,2;566;10
10/09/2024 1:00;17,3;0,3;27,1;0,5;10,9;11,5;0;0;12,3;72;0,4;565;6
10/09/2024 2:00;13;0,3;23,7;0,6;12,7;13,2;0;0;11,3;79;0,2;565;4
10/09/2024 3:00;16,7;0,3;21,2;0;14,6;14,6;0;0;11,5;79;0;564;5
10/09/2024 4:00;13,7;0,3;20,4;0,2;12,7;12,9;0;0;11,6;80;0,3;564;10
10/09/2024 5:00;10;0,3;17,8;0,9;11,7;12,6;0;0;11,3;82;0,3;565;6
10/09/2024 6:00;10,8;0,4;4,3;10,9;24,6;35,6;0;0;11,3;83;0,1;565;5
10/09/2024 7:00;10;0,9;1,3;49;26,3;75,3;0;0;11,7;82;0;565;10
10/09/2024 8:00;16,7;1,1;7,1;33;26,1;59,1;0;0;14;74;0;565;0
10/09/2024 9:00;24,8;0,9;12,1;21,5;25,4;46,9;0;0;15,8;65;0;565;0
10/09/2024 10:00;30;0,9;10,1;22,9;28,6;51,5;0;0;15,2;69;0,2;565;17
10/09/2024 11:00;31,4;0,7;22;16,5;22,2;38,7;0;0;16,9;63;0;565;18
10/09/2024 12:00;24,6;0,3;32,1;5,1;8,4;13,5;0;0;21,2;45;0;565;17
10/09/2024 13:00;18,3;0,3;29,4;4,6;7,2;11,8;0;0;20,3;46;0;565;7
10/09/2024 14:00;16,8;0,3;29,3;5,7;7,3;13;0;0;21;43;0;564;4
10/09/2024 15:00;13,4;0,3;27,1;7,2;7,5;14,7;0;0;19,8;47;0;563;4
10/09/2024 16:00;10,3;0,2;29,8;3,6;4,9;8,5;0;0;21,4;43;0;563;7
10/09/2024 17:00;11,8;0,3;25,5;7,5;9,3;16,8;0;0;19,4;48;0;563;4
10/09/2024 18:00;9,6;0,4;19,6;7;11,9;18,9;0;0;17,4;54;0;563;4
10/09/2024 19:00;12;0,5;16,3;4,9;15,2;20,1;0;0;15,9;58;0;563;7
10/09/2024 20:00;9,8;0,4;16,1;3,4;15;18,4;0;0;15,4;59;0;564;6
10/09/2024 21:00;14,2;0,4;18,6;5,9;12,4;18,3;0;0;15,2;63;0;565;4
10/09/2024 22:00;11,6;0,4;19,6;2,8;10,7;13,4;0;0;15,1;63;0;565;8
10/09/2024 23:00;14,7;0,3;19,7;1,3;9,8;11,1;0;0;14,8;65;0;565;9
45546;15,7;0,3;14,2;1,7;11,3;13,1;0;0;13,2;70;0;565;7
11/09/2024 1:00;12,2;0,4;2,9;5,6;20,7;26,3;0;0;12,2;73;0;564;7
11/09/2024 2:00;16,6;0,4;1,2;9;20,2;29,2;0;0;11,4;76;0;564;12
11/09/2024 3:00;15,9;0,3;1,8;5,1;19,2;24,4;0;0;10,7;79;0;564;10
11/09/2024 4:00;15;0,3;1,6;5,9;19,1;25,1;0;0;10,3;79;0;564;15
11/09/2024 5:00;24,7;0,4;1;19,6;19,3;38,9;0;0;10,4;79;0;564;13
11/09/2024 6:00;20,8;1;0,9;112,3;26,6;139;0;0;10;80;0;564;17
11/09/2024 7:00;67,8;1,2;1,1;107;22,3;129,2;0;0;12;74;0;564;54
11/09/2024 8:00;76,3;1,3;5,4;70,9;26,7;97,6;0;0;16,4;60;0;565;32
11/09/2024 9:00;65,9;0,7;16,3;26,7;21,1;47,7;0;0;18,5;51;0;565;29
11/09/2024 10:00;48,4;0,4;29;7,7;13,5;21,2;0;0;20,6;43;0;565;19
11/09/2024 11:00;45,5;0,5;30,2;10,2;19,1;29,3;0;0;22;39;0;565;19
11/09/2024 12:00;35,4;0,2;31,3;3,8;5,7;9,5;0;0;23,4;33;0;564;14
11/09/2024 13:00;30,1;0,2;32,2;3,8;4,9;8,7;0;0;22,7;33;0;564;12
11/09/2024 14:00;29,6;0,2;29;3,6;6,8;10,4;0;0;21,2;38;0;563;7
11/09/2024 15:00;22,7;0,3;27,4;4,9;9,8;14,8;0;0;20,7;39;0;563;4
11/09/2024 16:00;17;0,3;21,1;4,3;13,1;17,4;0;0;17,7;49;0;563;4
11/09/2024 17:00;14,9;0,6;14,2;10,3;22,2;32,6;0;0;16,8;55;0;563;3
11/09/2024 18:00;12,1;0,8;11,1;15;24,3;39,3;0;0;17;51;0;563;8
11/09/2024 19:00;18,5;0,9;12;16,9;21,3;38,2;0;0;15,3;59;0;564;11
11/09/2024 20:00;19,1;0,5;13,5;8,7;18,4;27;0;0;14,7;59;0;564;8
11/09/2024 21:00;23,3;0,8;6;9,2;23,5;32,7;0;0;14,1;62;0;565;9
11/09/2024 22:00;18,7;0,7;7,1;8,4;21,4;29,9;0;0;13,4;65;0;565;10
11/09/2024 23:00;24,5;0,7;4,2;8,6;22,4;31,1;0;0;12,6;67;0;565;6
45547;21,1;0,9;0,6;29,8;25,2;54,9;0;0;12;70;0;565;9
12/09/2024 1:00;17;0,6;1,5;18,6;23,6;42,2;0;0;12;72;0;564;15
12/09/2024 2:00;23,1;0,4;3,5;3,4;20,2;23,6;0;0;11,7;73;0;564;11
12/09/2024 3:00;18,9;0,3;2;6,1;21,2;27,3;0;0;12,2;71;0;564;11
12/09/2024 4:00;15,1;0,4;2;11,7;21,1;32,8;0;0;12,2;71;0;564;11
12/09/2024 5:00;17,6;0,5;0,3;23,7;21,8;45,4;0;0;11,5;74;0;564;11
12/09/2024 6:00;24,2;1;0,5;119,3;28;147,4;0;0;11,1;76;0;564;18
12/09/2024 7:00;29,3;1,5;1,2;112;28,3;140,3;0;0;12,9;71;0;564;25
12/09/2024 8:00;36,1;1,1;11,8;31,4;23,1;54,5;0;0;17;56;0;565;30
12/09/2024 9:00;35,8;0,9;17,7;26,9;25,1;51,9;0;0;19,7;47;0;565;18
12/09/2024 10:00;36,2;0,3;31,4;4,3;7,1;11,3;0;0;19,7;45;0;565;10
12/09/2024 11:00;28,1;0,3;32,5;4,9;6,4;11,3;0;0;20,9;42;0;565;8
12/09/2024 12:00;21,7;0,3;34,5;4;4,6;8,6;0;0;21,6;39;0;565;6
12/09/2024 13:00;16,5;0,3;33,8;3;4,7;7,6;0;0;22,2;37;0;564;10
12/09/2024 14:00;28,3;0,3;30,8;3,8;6,5;10,4;0;0;21,3;39;0;564;12
12/09/2024 15:00;23,7;0,3;29,1;3,4;7,1;10,5;0;0;19,1;45;0;564;8
12/09/2024 16:00;17,6;0,3;35,4;4,8;7,7;12,6;0;0;21,3;39;0;563;7
12/09/2024 17:00;13,4;0,3;35,6;4,1;9;13,1;0;0;20,9;39;0;563;9
12/09/2024 18:00;11;0,4;28,7;10,6;14,4;25,1;0;0;18,3;46;0;563;11
12/09/2024 19:00;33,7;0,4;33,3;3,8;14;17,9;0;0;17;51;0;564;16
12/09/2024 20:00;27,9;0,5;26,9;5,3;17,3;22,6;0;0;16;55;0;564;8
12/09/2024 21:00;26,1;0,5;27;4;16,4;20,4;0;0;15,8;57;0;565;10
12/09/2024 22:00;28,6;0,3;42,4;1,5;8;9,4;0;0;14,9;60;0;565;11
12/09/2024 23:00;21,8;0,3;44,1;1,1;7,3;8,4;0;0;14,4;62;0;565;4
45548;18,8;0,3;43,1;0,8;6,8;7,7;0;0;13,9;65;0;565;6
13/09/2024 1:00;14,8;0,2;48,7;0,3;5,2;5,5;0;0;13,9;64;0;565;5
13/09/2024 2:00;11,5;0,3;43,4;0,1;6,4;6,6;0;0;14;64;0;565;3
13/09/2024 3:00;8,8;0,2;39,6;0,1;7,1;7,2;0;0;14,2;64;0;564;4
13/09/2024 4:00;6,8;0,3;36,5;0,3;7;7,3;0;0;14;65;0;564;6
13/09/2024 5:00;10;0,5;11,1;12,3;27,7;40,1;0;0;14;67;0;564;10
13/09/2024 6:00;0;0,9;1,5;67,4;39;106,4;0;0;13,6;69;0;565;21
13/09/2024 7:00;42,6;1,1;2,3;56,9;35,2;91,9;0;0;13,8;69;0;565;31
13/09/2024 8:00;40,7;1,5;5;55;37,9;92,9;0;0;16;61;0;566;29
13/09/2024 9:00;44,8;0,7;23,4;20,9;21,2;42,1;0;0;19,1;44;0;566;26
13/09/2024 10:00;34,8;0,3;33,3;5,2;5,6;10,8;0;0;21,2;30;0;566;8
13/09/2024 11:00;31,6;0,2;35,4;2,4;3,7;6,2;0;0;22;29;0;566;6
13/09/2024 12:00;26,4;0,2;34,4;3;4;7;0;0;22,6;31;0;565;3
13/09/2024 13:00;26,9;0,3;35,1;4;5,9;9,9;0;0;24;28;0;565;5
13/09/2024 14:00;22,2;0,3;36,3;3,6;5,9;9,5;0;0;24,4;27;0;564;6
13/09/2024 15:00;16,8;0,3;35,6;4,1;7,2;11,3;0;0;23,2;29;0;564;4
13/09/2024 16:00;13,9;0,3;35,1;3,9;8;11,9;0;0;22,4;29;0;563;2
13/09/2024 17:00;10,7;0,3;30,3;7;11,5;18,5;0;0;19,6;39;0;564;4
13/09/2024 18:00;12,8;0,5;24,8;10,7;17,1;27,9;0;0;17,6;46;0;564;8
13/09/2024 19:00;29,1;0,5;27,5;4,4;14,1;18,5;0;0;17;49;0;565;21
13/09/2024 20:00;25,3;0,4;28,6;4,9;14,2;19;0;0;16,2;51;0;565;8
13/09/2024 21:00;32,9;0,6;16,2;5,4;20,9;26,3;0;0;15,5;60;0;565;5
13/09/2024 22:00;29,8;0,6;15,9;3,7;22,2;25,9;0;0;15,3;55;0;566;10
13/09/2024 23:00;24,1;0,8;7,4;10,8;29,7;40,6;0;0;15,1;56;0;566;8
45549;28,7;0,5;16,6;3,2;18,6;21,9;0;0;15;57;0;566;13
14/09/2024 1:00;22,5;0,4;20,1;1,1;14,9;15,9;0;0;14,9;57;0;565;15
14/09/2024 2:00;20,2;0,3;25,4;0,3;8,7;9;0;0;14,6;56;0;565;9
14/09/2024 3:00;15,3;0,3;24,7;0,4;8,6;9;0;0;13,5;60;0;565;7
14/09/2024 4:00;17,5;0,3;27,5;0,5;5,4;5,9;0;0;13;63;0;565;3
14/09/2024 5:00;13,6;0,3;24,4;1,4;6,7;8,2;0;0;13,1;64;0;565;3
14/09/2024 6:00;10,4;0,4;18,8;3,2;11,3;14,5;0;0;13,4;63;0;565;6
14/09/2024 7:00;9,1;0,5;18,3;8,4;13,9;22,3;0;0;14;64;0;565;7
14/09/2024 8:00;10,7;0,5;21,2;13,8;14,7;28,5;0;0;18,4;50;0;565;6
14/09/2024 9:00;13,5;0,5;32,1;8,2;14,3;22,5;0;0;21,6;40;0;565;8
14/09/2024 10:00;21,8;0,4;37,4;6,1;10,8;16,9;0;0;23,9;35;0;565;13
14/09/2024 11:00;18,2;0,3;35,4;2,4;3,8;6,2;0;0;24,1;34;0;565;12
14/09/2024 12:00;13,6;0,3;33;2,7;4,3;7,1;0;0;21,9;38;0;565;6
14/09/2024 13:00;10,1;0,3;32,9;2,2;3,6;5,7;0;0;21,8;38;0;565;0
14/09/2024 14:00;19,8;0,3;31,6;2,8;3,9;6,7;0;0;21,4;38;0;564;2
14/09/2024 15:00;16,4;0,3;30,6;4;5,1;9;0;0;21,5;37;0;564;2
14/09/2024 16:00;11,6;0,3;30,4;3,2;5,6;8,9;0;0;20,4;42;0;563;6
14/09/2024 17:00;8,7;0,4;25,6;4,4;9,2;13,7;0;0;18,9;46;0;564;4
14/09/2024 18:00;6,9;0,4;26,7;4,4;9,4;13,8;0;0;17,8;48;0;564;4
14/09/2024 19:00;15,3;0,6;15,8;9,2;20;29,2;0;0;15,8;53;0;564;3
14/09/2024 20:00;12,9;0,7;9,8;8,7;25,7;34,4;0;0;14,9;56;0;565;3
14/09/2024 21:00;9,5;0,9;6;21,6;27,9;49,5;0;0;14,1;60;0;565;5
14/09/2024 22:00;7,7;1;1,7;18,1;32,6;50,7;0;0;13,2;63;0;565;6
14/09/2024 23:00;12,2;1,5;0,9;60,4;34,3;94,8;0;0;13,1;64;0;565;10
45550;25,6;1,4;0,8;51;29,6;80,7;0;0;12,2;67;0;565;16
15/09/2024 1:00;25,4;0,5;17,8;13,5;16,6;30;0;0;12,5;65;0;565;17
15/09/2024 2:00;28,7;0,3;23,2;2;12,4;14,4;0;0;12,4;65;0;565;5
15/09/2024 3:00;24,5;0,2;26,5;0,7;8,8;9,5;0;0;12,3;65;0;565;9
15/09/2024 4:00;18,6;0,3;20,3;3,2;11,7;14,9;0;0;11,9;68;0;565;8
15/09/2024 5:00;20,1;0,1;32,7;0,5;2,9;3,4;0;0;12,6;65;0;565;8
15/09/2024 6:00;16,6;0,2;23,1;1,5;8,1;9,6;0;0;12;68;0;565;8
15/09/2024 7:00;12,9;0,2;23;4;8,6;12,6;0;0;13,8;62;0;566;7
15/09/2024 8:00;9,7;0,2;29,1;3,6;3,9;7,5;0;0;17;51;0;566;6
15/09/2024 9:00;15,5;0,2;30,9;2,6;3;5,6;0;0;19,4;44;0;566;5
15/09/2024 10:00;13,5;0,2;35;2,2;3,9;6,2;0;0;22,9;36;0;566;5
15/09/2024 11:00;10,4;0,2;30,9;3,9;3,4;7,3;0;0;23,7;33;0;565;6
15/09/2024 12:00;8,3;0,1;30,9;2,1;2,6;4,7;0;0;24;31;0;565;3
15/09/2024 13:00;6,6;0,1;30,4;1,9;2;3,9;0;0;25;30;0;564;0
15/09/2024 14:00;17,1;0,1;29,9;2,3;2,1;4,4;0;0;24,1;31;0;564;2
15/09/2024 15:00;14,5;0,1;29,3;2,4;3,2;5,6;0;0;24,3;32;0;563;3
15/09/2024 16:00;12,8;0,2;28,6;2,4;4,3;6,7;0;0;23,1;33;0;563;0
15/09/2024 17:00;10,1;0,2;28,9;2,6;3,9;6,5;0;0;22,9;34;0;563;2
15/09/2024 18:00;7,8;0,2;26,8;2,7;5;7,6;0;0;20,3;40;0;563;3
15/09/2024 19:00;5,5;0,3;21,5;4,8;9,5;14,3;0;0;17,3;50;0;564;5
15/09/2024 20:00;4;0,2;26,9;0,4;5,2;5,6;0;0;16,4;52;0;564;4
15/09/2024 21:00;0;0,3;20,4;2,7;9,7;12,4;0;0;15,6;56;0;565;10
15/09/2024 22:00;11;0,3;20,4;2,2;8;10,2;0;0;14,8;63;0;566;11
15/09/2024 23:00;11;0,3;16,7;1,7;9,1;10,8;0;0;13,8;62;0;566;11
45551;10;0,3;14,5;1,4;10,1;11,5;0;0;13,7;58;0;565;10
16/09/2024 1:00;8,8;0,2;18,1;0,8;8,1;8,8;0;0;13,6;56;0;565;7
16/09/2024 2:00;8;0,2;15,4;1,3;11;12,3;0;0;13;60;0;565;5
16/09/2024 3:00;10;0,2;24,4;0,2;4,7;4,9;0;0;12,9;63;0;565;10
16/09/2024 4:00;6;0,1;28,3;0,4;1,9;2,3;0;0;12,7;66;0;564;6
16/09/2024 5:00;8;0,2;19;4,8;11,1;15,9;0;0;12,2;65;0;564;6
16/09/2024 6:00;11;0,3;15,6;9,5;15,3;24,6;0;0;12,8;63;0;565;5
16/09/2024 7:00;11,7;0,5;12,3;20,9;16,8;37,7;0;0;14,5;61;0;565;5
16/09/2024 8:00;17;0,5;21,5;13,4;13,1;26,4;0;0;18,8;47;0;565;17
16/09/2024 9:00;25,3;0;0;5,8;8,5;14,4;0;0;20,9;39;0;565;18
16/09/2024 10:00;21,9;0,2;0;0;0;0;0;0;21,2;39;0;565;5
16/09/2024 11:00;0;0,2;29,2;0;0;0;0;0;22,4;37;0;565;26
16/09/2024 12:00;0;0,2;28,3;3,2;3,8;7;0;0;21,8;38;0;565;8
16/09/2024 13:00;29,4;0,2;28,2;0;0;0;0;0;21,6;38;0;564;6
16/09/2024 14:00;35,8;0,3;27,1;4;6,9;10,9;0;0;21,8;38;0;564;6
16/09/2024 15:00;29,1;0,3;27,2;4,2;6,7;10,8;0;0;21,9;38;0;563;8
16/09/2024 16:00;22,3;0,3;25,1;6,2;9,8;16;0;0;21;39;0;563;7
16/09/2024 17:00;21,6;0,4;22,9;6,1;12,7;18,8;0;0;20;43;0;563;7
16/09/2024 18:00;17,2;0,4;21,3;5,5;12,3;17,9;0;0;17,4;51;0;564;9
16/09/2024 19:00;16,3;0,4;24;3,4;9,4;12,8;0;0;16,6;52;0;564;7
16/09/2024 20:00;23,1;0,3;21,9;4,5;11,2;15,5;0;0;15,9;59;0;565;10
16/09/2024 21:00;23,5;0,3;26,5;2;9,8;11,8;0;0;15,6;60;0;566;7
16/09/2024 22:00;21,4;0,2;35,7;0,3;5,8;6,2;0;0;14,8;61;0;565;3
16/09/2024 23:00;16,7;0,2;37,4;0,8;6,1;7;0;0;14,4;61;0;565;1
45552;14,4;0,2;43,9;0,5;3,7;4,2;0;0;14,9;59;0;565;2
17/09/2024 1:00;10,8;0;39,2;0,2;5,5;5,7;0;0;14,2;63;0;565;4
17/09/2024 2:00;7,9;0;40,1;0,2;3,2;3,3;0;0;14,3;64;0;565;2
17/09/2024 3:00;6,1;0;30,7;0,4;7,2;7,6;0;0;13,3;72;0;565;0
17/09/2024 4:00;6;0;31,5;0,4;5,3;5,7;0;0;12,7;74;0;564;6
17/09/2024 5:00;5;0,2;13;10,1;20,1;30,3;0;0;13,1;72;0;565;5
17/09/2024 6:00;11,5;0,8;1,4;111,1;47,9;159;0;0;12,6;74;0;565;7
17/09/2024 7:00;42,9;0,8;5,1;45,8;33,1;79;0;0;13,9;68;0;565;37
17/09/2024 8:00;48,2;0,6;23,4;16;22,1;38,1;0;0;19,2;47;0;565;23
17/09/2024 9:00;39,5;0,3;35,1;5,2;10,9;16,1;0;0;19,2;44;0;565;12
17/09/2024 10:00;38,9;0,2;35,4;6,1;9,4;15,5;0;0;20;43;0;566;9
17/09/2024 11:00;34,6;0,2;37,1;4;7,7;11,6;0;0;20,6;41;0;566;16
17/09/2024 12:00;30,5;0,2;33,2;5,1;9,8;14,9;0;0;19,4;44;0;566;11
17/09/2024 13:00;23,3;0,1;39;3,7;6,1;9,8;0;0;21,9;38;0;565;10
17/09/2024 14:00;17,1;0,1;40,9;2,8;4,6;7,4;0;0;21,7;37;0;564;13
17/09/2024 15:00;14;0,1;40,5;2,3;3,9;6,1;0;0;22,5;35;0;564;14
17/09/2024 16:00;24,1;0,2;34,7;3,7;8,2;11,9;0;0;20;43;0;563;11
17/09/2024 17:00;22,8;0,4;28,3;8,3;15;23,4;0;0;19;48;0;564;14
17/09/2024 18:00;33,6;0,3;30,4;5,1;14,5;19,6;0;0;17,1;52;0;564;20
17/09/2024 19:00;34;0,3;30,6;2;14,7;16,7;0;0;15,8;54;0;564;15
17/09/2024 20:00;41,2;0,2;31,8;5;12,4;17,5;0;0;15,3;55;0;565;9
17/09/2024 21:00;42,8;0,1;34,7;1,3;10,1;11,4;0;0;15,3;52;0;565;9
17/09/2024 22:00;32,9;0,2;27,3;1,4;15,4;16,8;0;0;15;54;0;565;8
17/09/2024 23:00;23,7;0,1;33,2;0,5;9,7;10,1;0;0;15;54;0;565;8
45553;18,1;0,1;37,2;0,3;6;6,3;0;0;14,5;56;0;565;7
18/09/2024 1:00;13,5;0,2;35,9;0,3;9,2;9,5;0;0;14;57;0;565;6
18/09/2024 2:00;15,7;0,2;47;0;2,5;2,5;0;0;14,1;57;0;565;6
18/09/2024 3:00;12,9;0,2;42,5;0,1;2,7;2,8;0;0;13,3;62;0;564;6
18/09/2024 4:00;10,2;0,2;43;0,5;3;3,5;0;0;13;63;0;564;4
18/09/2024 5:00;13,2;0,2;42,7;0,7;3,8;4,4;0;0;12,6;64;0;564;7
18/09/2024 6:00;11,4;0,3;33,5;7,9;15,4;23,4;0;0;12,6;63;0;564;7
18/09/2024 7:00;8,9;0,6;20,1;11,5;18,2;29,7;0;0;12,9;64;0;564;7
18/09/2024 8:00;12,8;0,6;29,9;11,2;14,3;25,5;0;0;16,7;54;0;565;0
18/09/2024 9:00;19,2;0,4;32,6;7,6;11;18,7;0;0;21,5;38;0;565;13
18/09/2024 10:00;17,8;0,2;34,5;4,5;5,2;9,7;0;0;22,6;32;0;565;11
18/09/2024 11:00;14,4;0,2;38,2;2,7;4;6,7;0;0;23,5;32;0;565;8
18/09/2024 12:00;13,5;0,2;40,3;2,4;4;6,4;0;0;24,5;32;0;564;5
18/09/2024 13:00;15,6;0,2;44,1;2,6;4,4;7,1;0;0;24;32;0;564;9
18/09/2024 14:00;27;0,2;50,6;1;3,7;4,8;0;0;24,6;30;0;563;8
18/09/2024 15:00;22,5;0,3;47,8;1,9;6;7,9;0;0;22,8;35;0;563;5
18/09/2024 16:00;16,5;0,3;44,7;2,6;9,3;11,9;0;0;21,2;39;0;563;3
18/09/2024 17:00;15,4;0,4;44,1;4;11,5;15,5;0;0;20,3;41;0;563;5
