;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
DateTime;;;;;;;;;;;;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;;Temperatura;Rad Solar;HR;;;;;;;;BBP;BC ug/m3
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;;°C;W/M²;%;;;;;;;;%;µg/m3
01-01-2023 04:793;22;20;0;0;0;0;0,5;3,3;16,2;19,6;;20,6;595;52;;;;;;;;0;0
01-01-2023 05:793;11;11;0;0;0;0;0,3;2;8,6;10,6;;20,6;650;47;;;;;;;;0;0
01-01-2023 06:793;9;9;0;0;0;0;0,3;2,1;5,2;7,3;;21,2;647;47;;;;;;;;0;0
01-01-2023 07:793;17;3;0;0;0;0;0,3;1,7;8,2;10;;19,3;126;55;;;;;;;;0;0
01-01-2023 01:794;36;27;0;0;0;0;0,5;1,7;13,1;14,8;;18,3;75;66;;;;;;;;0;0
01-01-2023 02:794;38;17;0;0,1;0;0;0,5;1,1;14,7;15,8;;16,7;33;76;;;;;;;;0;0
01-01-2023 03:794;34;20;0;0;0;0;0,5;2,2;15;17,2;;17;87;77;;;;;;;;0;0
01-01-2023 04:794;29;21;0;0,2;0;0;0,5;0,9;18,2;19,1;;15,4;4;83;;;;;;;;0;0
01-01-2023 05:794;22;15;0;4,9;0;0;0,5;1,1;17,1;18,2;;13,8;0;89;;;;;;;;0;0
01-01-2023 06:794;20;12;0;0;0;0;0,6;1,8;22,3;24,1;;13,5;0;91;;;;;;;;0;0
01-01-2023 07:794;15;9;0;1,5;0;0;0,5;1,2;15,8;17;;12,9;0;92;;;;;;;;0;0
01-01-2023 01:795;13;5;0;0,1;0;0;0,4;1;13,8;14,9;;12,4;0;91;;;;;;;;0;0
01-01-2023 02:795;14;5;0;0;0;0;0,4;3,4;12,8;16,2;;12,4;0;91;;;;;;;;0;0
01-01-2023 03:795;8;2;0;0;0;0;0,3;2,3;8,8;11,1;;12,1;0;90;;;;;;;;0;0
01-01-2023 04:795;11;1;0;0;0;0;0,2;1,5;5,6;7,1;;11,9;0;88;;;;;;;;0;0
01-01-2023 05:795;9;0;0;0;0;0;0,2;0,9;6,9;7,8;;12,1;0;85;;;;;;;;0;0
01-01-2023 06:795;16;1;0;0;0;0;0,2;0,8;7;7,9;;12,2;0;86;;;;;;;;0;0
01-01-2023 07:795;7;0;0;0;0;0;0,2;0,8;5,5;6,3;;12;0;90;;;;;;;;0;0
01-01-2023 01:796;11;0;0;0;0;0;0,2;1;6,6;7,7;;12;0;89;;;;;;;;0;0
01-01-2023 02:796;12;2;0;0;0;0;0,2;1,9;7,8;9,7;;12,1;0;87;;;;;;;;0;0
01-01-2023 03:796;17;3;0;0;0;0;0,3;5,2;10,8;16;;12,5;23;87;;;;;;;;0;0
01-01-2023 04:796;24;17;0,3;0;210;0;0,5;9,5;12,7;22,2;;16,4;260;71;;;;;;;;0;0
01-01-2023 05:796;7;7;1,4;0;104;0;0,2;1,8;5,5;7,2;;18,2;442;56;;;;;;;;0;0
01-01-2023 06:796;5;5;1,5;0;122;0;0,2;1;3,5;4,5;;18,6;376;52;;;;;;;;0;0
01-01-2023 07:796;5;4;1,1;0;142;0;0,2;2;4,1;6,2;;18,3;265;55;;;;;;;;0;0
01-01-2023 01:797;6;3;2,4;0;119;0;0,3;2,1;4,8;6,9;;18,4;243;55;;;;;;;;0;0
01-01-2023 02:797;8;1;2,4;0;114;0;0,3;2,2;4,8;7,1;;18,9;331;53;;;;;;;;0;0
01-01-2023 03:797;6;3;3,9;0;111;0;0,3;2,1;4,6;6,7;;19,5;622;54;;;;;;;;0;0
01-01-2023 04:797;11;11;3,6;0;111;0;0,3;2,1;4,2;6,3;;19,4;572;54;;;;;;;;0;0
01-01-2023 05:797;25;11;1,6;0;27;0;0,4;2;10,1;12,1;;17,8;158;68;;;;;;;;0;0
01-01-2023 06:797;18;7;1,6;0;109;0;0,4;2,7;7,5;10,3;;17;72;64;;;;;;;;0;0
01-01-2023 07:797;13;1;2,5;0;97;0;0,3;2,1;6;8;;16;25;67;;;;;;;;0;0
01-01-2023 01:798;11;3;3,2;0;111;0;0,3;2,7;6;8,7;;15;0;71;;;;;;;;0;0
01-01-2023 02:798;9;3;0,8;0,8;114;0;0,3;2,3;6,8;9;;14,1;0;76;;;;;;;;0;0
01-01-2023 03:798;10;1;0,5;0;94;0;0,4;2,7;10,2;12,9;;13,1;0;83;;;;;;;;0;0
01-01-2023 04:798;11;1;0,8;0;155;0;0,3;1,6;6,8;8,3;;13,4;0;80;;;;;;;;0;0
01-01-2023 05:798;6;2;0,6;1,1;85;0;0,2;0,6;4,2;4,8;;13,3;0;80;;;;;;;;0;0
01-01-2023 06:798;4;2;0,2;1;54;0;0,3;1,3;9,7;11;;12,4;0;90;;;;;;;;0;0
01-01-2023 07:798;6;6;0,5;1;25;0;0,4;0,9;11,7;12,6;;12,3;0;92;;;;;;;;0;0
01-01-2023 01:799;12;4;0,4;0,1;58;0;0,3;1;12;12,9;;12;0;92;;;;;;;;0;0
01-01-2023 02:799;8;3;0,6;0,2;96;0;0,2;0,3;7;7,3;;11,5;0;91;;;;;;;;0;0
01-01-2023 03:799;9;9;1,4;0;144;0;0,2;0,5;5,5;6;;11,5;0;85;;;;;;;;0;0
01-01-2023 04:799;6;6;1,2;0;139;0;0,2;1,2;7,7;8,9;;11,5;0;84;;;;;;;;0;0
01-01-2023 05:799;9;2;1,5;0;138;0;0,3;3;10,6;13,5;;11,3;0;82;;;;;;;;0;0
01-01-2023 06:799;8;4;0,7;0,1;127;0;0,4;5;13,1;18,1;;11,4;7;80;;;;;;;;0;0
01-01-2023 07:799;16;16;0,7;0;68;0;0,5;3;13,4;16,4;;12,2;61;75;;;;;;;;0;0
01-01-2023 01:800;14;10;0,6;0;200;0;0,3;3,3;7,9;11,3;;13,4;129;70;;;;;;;;0;0
01-01-2023 02:800;19;6;1,4;0;116;0;0,3;2,3;5,5;7,8;;15;388;63;;;;;;;;0;0
01-01-2023 03:800;19;15;2,9;0;128;0;0,2;1,6;3,8;5,4;;16,1;723;57;;;;;;;;0;0
01-01-2023 04:800;17;6;2,9;0;143;0;0,3;2;3,6;5,7;;16,4;638;58;;;;;;;;0;0
01-01-2023 05:800;15;11;4,8;0;123;0;0,3;2,8;4,8;7,6;;16,5;696;56;;;;;;;;0;0
01-01-2023 06:800;27;6;4;0;128;0;0,3;2,4;4,2;6,6;;16,7;600;55;;;;;;;;0;0
01-01-2023 07:800;10;5;3,9;0;131;0;0,3;2,8;4,1;6,9;;16,3;404;54;;;;;;;;0;0
01-01-2023 01:801;19;6;3,8;0;134;0;0,3;4,2;4,8;9;;16,6;232;55;;;;;;;;0;0
01-01-2023 02:801;9;6;1,8;0;125;0;0,3;2,6;4,8;7,4;;15,8;104;56;;;;;;;;0;0
01-01-2023 03:801;12;6;1,6;0;106;0;0,3;2,1;5,5;7,6;;14,1;26;62;;;;;;;;0;0
01-01-2023 04:801;20;4;1,1;0;116;0;0,4;3,7;7,5;11,3;;13,3;0;65;;;;;;;;0;0
01-01-2023 05:801;10;9;0,9;0;70;0;0,3;1,1;6,5;7,6;;13,3;0;66;;;;;;;;0;0
01-01-2023 06:801;19;8;0,6;0;93;0;0,3;1,8;6,7;8,4;;13;0;69;;;;;;;;0;0
01-01-2023 07:801;12;9;0,2;0;64;0;0,4;1,2;8,7;9,8;;12,6;0;71;;;;;;;;0;0
01-01-2023 01:802;14;6;1,2;0;107;0;0,3;1,4;6,6;8;;12,2;0;77;;;;;;;;0;0
01-01-2023 02:802;7;3;1;0;106;0;0,2;1,1;5,3;6,3;;12;0;81;;;;;;;;0;0
01-01-2023 03:802;13;8;0,4;0;127;0;0,2;0,2;3,1;3,3;;12,6;0;74;;;;;;;;0;0
01-01-2023 04:802;11;6;0,4;0;98;0;0,2;0,2;2,7;2,8;;12,2;0;78;;;;;;;;0;0
01-01-2023 05:802;11;8;1;0;125;0;0,2;0,2;2,6;2,8;;12,1;0;69;;;;;;;;0;0
01-01-2023 06:802;13;3;1,2;0;106;0;0,2;0,4;4,1;4,5;;10,7;0;73;;;;;;;;0;0
01-01-2023 07:802;13;1;2,5;0;107;0;0,2;2,3;5,7;8;;9,2;0;78;;;;;;;;0;0
01-01-2023 01:803;20;12;2,1;0;111;0;0,3;8,3;10,8;19,1;;8,7;0;79;;;;;;;;0;0
01-01-2023 02:803;20;8;1,8;0;109;0;0,8;20,6;14,4;35,1;;9,1;50;77;;;;;;;;0;0
01-01-2023 03:803;35;18;0,2;0;37;0;1,3;41,2;25,4;66,6;;14;267;60;;;;;;;;0;0
01-01-2023 04:803;7;7;0,7;0;104;0;0;0;0;0;;17,2;479;32;;;;;;;;0;0
01-01-2023 05:803;0;28;1;0;115;0;0;0;0;0;;18,3;614;31;;;;;;;;0;0
01-01-2023 06:803;35;0;1,9;0;135;0;0;0;0;0;;18,5;733;30;;;;;;;;0;0
01-01-2023 07:803;6;0;1,7;0;137;0;0,2;1,6;3,4;5,1;;19,5;811;32;;;;;;;;0;0
01-01-2023 01:804;14;0;2,7;0;113;0;0,2;1,7;3,9;5,6;;19,7;697;32;;;;;;;;0;0
01-01-2023 02:804;10;0;3,1;0;115;0;0,2;1,8;4,2;6,1;;19,6;692;32;;;;;;;;0;0
01-01-2023 03:804;10;0;2,3;0;135;0;0,2;2,2;4,5;6,7;;20,2;525;32;;;;;;;;0;0
01-01-2023 04:804;11;4;2,4;0;126;0;0,2;2,2;5,2;7,4;;18,8;238;37;;;;;;;;0;0
01-01-2023 05:804;13;4;1,7;0;114;0;0,3;1,9;6;7,9;;17,1;89;44;;;;;;;;0;0
01-01-2023 06:804;14;4;2;0;116;0;0,4;2,7;8,2;10,9;;15,4;27;48;;;;;;;;0;0
01-01-2023 07:804;14;4;2,8;0;131;0;0,6;5,1;11,3;16,4;;14,2;0;55;;;;;;;;0;0
01-01-2023 01:805;18;5;2,6;0;128;0;0,6;5,3;13;18,3;;13,5;0;58;;;;;;;;0;0
01-01-2023 02:805;18;7;1,6;0;167;0;0,4;2,5;8,9;11,4;;13,1;0;61;;;;;;;;0;0
01-01-2023 03:805;8;4;0,8;0;131;0;0,4;1,8;11,2;13,1;;12,7;0;65;;;;;;;;0;0
01-01-2023 04:805;10;4;1;0;110;0;0,3;0,9;8,3;9,1;;12,7;0;64;;;;;;;;0;0
01-01-2023 05:805;12;11;1,6;0;99;0;0,2;0,2;3,9;4,1;;12,6;0;61;;;;;;;;0;0
01-01-2023 06:805;14;13;1,4;0;122;0;0,2;0,2;2,9;3,1;;12,1;0;65;;;;;;;;0;0
01-01-2023 07:805;9;7;1,8;0;112;0;0,2;0,2;2,6;2,9;;11,3;0;68;;;;;;;;0;0
01-01-2023 01:806;12;9;2,2;0;104;0;0,2;0,4;2,3;2,7;;10,7;0;70;;;;;;;;0;0
01-01-2023 02:806;0;15;2;0;103;0;0,2;0,3;2,2;2,6;;10,8;0;69;;;;;;;;0;0
01-01-2023 03:806;10;1;1,7;0;108;0;0,2;1,5;5,3;6,8;;11;0;69;;;;;;;;0;0
01-01-2023 04:806;17;6;1,1;0;100;0;0,3;4,9;11,2;16,2;;10,8;0;72;;;;;;;;0;0
01-01-2023 05:806;23;12;1;0;132;0;0,6;14,3;16,3;30,6;;11,7;47;69;;;;;;;;0;0
01-01-2023 06:806;10;8;1,6;0;118;0;0,4;4,2;9,1;13,3;;12,7;102;68;;;;;;;;0;0
01-01-2023 07:806;9;6;2,2;0;97;0;0,3;2,2;6,6;8,8;;13,4;181;66;;;;;;;;0;0
01-01-2023 01:807;9;5;1,4;0;103;0;0,2;1,3;3,8;5,1;;16,3;558;55;;;;;;;;0;0
01-01-2023 02:807;7;7;2,6;0;110;0;0,2;1,2;3,5;4,7;;17,2;647;51;;;;;;;;0;0
01-01-2023 03:807;11;11;1,5;0;129;0;0,2;1,7;3,7;5,4;;19,1;783;46;;;;;;;;0;0
01-01-2023 04:807;17;9;2,4;0;129;0;0,3;2,5;4,6;7,1;;19,4;801;46;;;;;;;;0;0
01-01-2023 05:807;23;23;2,6;0;126;0;0,3;2,3;5,2;7,5;;17,8;577;53;;;;;;;;0;0
01-01-2023 06:807;12;4;2,7;0;128;0;0,3;2,1;4,2;6,3;;18,1;526;49;;;;;;;;0;0
01-01-2023 07:807;15;5;1,9;0;140;0;0,3;2,7;5;7,6;;17,4;233;50;;;;;;;;0;0
01-01-2023 01:808;12;6;2,6;0;128;0;0,3;2,7;6,1;8,9;;16,3;128;54;;;;;;;;0;0
01-01-2023 02:808;19;10;2,2;0;121;0;0,4;3,2;8,8;12;;14,4;25;60;;;;;;;;0;0
01-01-2023 03:808;15;8;1,9;0;120;0;0,6;5;12,3;17,3;;13,4;0;63;;;;;;;;0;0
01-01-2023 04:808;17;6;1,2;0;125;0;0,7;6,6;16,3;22,9;;12,6;0;66;;;;;;;;0;0
01-01-2023 05:808;17;12;1,9;0;111;0;0,6;4,8;14,1;18,9;;12;0;69;;;;;;;;0;0
01-01-2023 06:808;20;8;1,7;0;130;0;0,4;2,5;10,1;12,6;;13;0;65;;;;;;;;0;0
01-01-2023 07:808;16;9;1,5;0;123;0;0,3;1;5,1;6;;12,8;0;65;;;;;;;;0;0
01-01-2023 01:809;14;7;0,8;0;112;0;0,3;0,4;5,6;6;;11,9;0;69;;;;;;;;0;0
01-01-2023 02:809;7;7;1,6;0;109;0;0,2;0,3;4,2;4,5;;11,7;0;71;;;;;;;;0;0
01-01-2023 03:809;9;5;1,9;0;102;0;0,2;0,3;2,8;3,1;;11,1;0;74;;;;;;;;0;0
01-01-2023 04:809;10;10;1,9;0,3;102;0;0,2;0,3;2,3;2,5;;10,8;0;77;;;;;;;;0;0
01-01-2023 05:809;9;9;0,9;0,2;103;0;0,2;0,4;4,9;5,3;;10,2;0;86;;;;;;;;0;0
01-01-2023 06:809;8;6;0,8;0;96;0;0,2;1,1;9,3;10,4;;10;0;87;;;;;;;;0;0
01-01-2023 07:809;17;14;0,5;0;101;0;0,4;7,1;18,7;25,8;;10,4;0;86;;;;;;;;0;0
01-01-2023 01:810;20;15;1,2;0;133;0;0,7;13,6;17,3;30,9;;11,5;33;77;;;;;;;;0;0
01-01-2023 02:810;10;5;1,7;0;110;0;0,4;3,4;10;13,4;;12,8;115;70;;;;;;;;0;0
01-01-2023 03:810;11;7;1,9;0;96;0;0;0;0;0;;14,9;392;62;;;;;;;;0;0
01-01-2023 04:810;15;13;2,7;0;105;0;0;0;0;0;;16,6;675;54;;;;;;;;0;0
01-01-2023 05:810;15;15;1,5;0;145;0;0;0;0;0;;17,7;792;49;;;;;;;;0;0
01-01-2023 06:810;13;6;2,3;0;122;0;0;0;0;0;;18,2;792;46;;;;;;;;0;0
01-01-2023 07:810;17;4;3;0;125;0;0,2;1,9;4,3;6,2;;18,2;751;46;;;;;;;;0;0
01-01-2023 01:811;10;10;1,9;0;111;0;0,2;1,5;3,5;5,1;;18,4;692;45;;;;;;;;0;0
01-01-2023 02:811;10;9;1,1;0;92;0;0,2;1,5;3,4;4,9;;18,5;411;44;;;;;;;;0;0
01-01-2023 03:811;11;9;1,6;0;149;0;0,3;3;4,6;7,6;;17,8;205;46;;;;;;;;0;0
01-01-2023 04:811;17;7;2,9;0;129;0;0,3;2,6;5,2;7,8;;16,5;44;50;;;;;;;;0;0
01-01-2023 05:811;19;3;2,9;0;137;0;0,4;3;5,7;8,7;;15,4;25;54;;;;;;;;0;0
01-01-2023 06:811;16;12;2;0;130;0;0,6;5,3;10,6;15,9;;14,4;0;60;;;;;;;;0;0
01-01-2023 07:811;20;13;0,9;0;116;0;0,6;4,5;13,4;17,9;;12,8;0;64;;;;;;;;0;0
01-01-2023 01:812;18;13;1,5;0;108;0;0,8;10;17,8;27,7;;11,7;0;69;;;;;;;;0;0
01-01-2023 02:812;13;13;1,9;0;104;0;0,6;6,5;14,1;20,6;;10,7;0;74;;;;;;;;0;0
01-01-2023 03:812;12;7;1,3;0;110;0;0,6;6,5;13;19,5;;10,1;0;75;;;;;;;;0;0
01-01-2023 04:812;9;7;2,3;0;104;0;0,3;2;6,7;8,7;;9,6;0;76;;;;;;;;0;0
01-01-2023 05:812;0;12;2;0;109;0;0,3;1,1;4,5;5,7;;9,6;0;77;;;;;;;;0;0
01-01-2023 06:812;0;11;2;0;109;0;0,3;0,7;4,2;4,9;;9,2;0;77;;;;;;;;0;0
01-01-2023 07:812;9;9;2;0;107;0;0,2;0,5;2,5;3;;8,8;0;77;;;;;;;;0;0
01-01-2023 01:813;10;8;1,9;0;108;0;0,2;0,8;3,1;3,9;;8,4;0;79;;;;;;;;0;0
01-01-2023 02:813;12;6;1,8;0;107;0;0,2;2,1;5,4;7,6;;8,2;0;80;;;;;;;;0;0
01-01-2023 03:813;21;10;1,4;0;110;0;0,4;8,2;10,8;19,1;;7,9;0;82;;;;;;;;0;0
01-01-2023 04:813;28;10;1,4;0;111;0;0,7;18,5;14,4;32,9;;8,2;15;82;;;;;;;;0;0
01-01-2023 05:813;28;13;1,5;0;111;0;0,8;21;15,2;36,2;;11,3;227;72;;;;;;;;0;0
01-01-2023 06:813;26;17;0,7;0;95;0;0,6;7,9;13,9;21,8;;17,2;513;51;;;;;;;;0;0
01-01-2023 07:813;15;15;2,2;0;116;0;0,3;1,7;5,5;7,2;;17,6;661;45;;;;;;;;0;0
01-01-2023 01:814;18;8;3,6;0;114;0;0,3;1,4;3,9;5,2;;17,8;778;43;;;;;;;;0;0
01-01-2023 02:814;22;12;3,8;0;120;0;0,3;2,1;4,3;6,4;;18,5;823;39;;;;;;;;0;0
01-01-2023 03:814;14;13;2,9;0;116;0;0,3;1,3;3,7;5;;19,2;738;36;;;;;;;;0;0
01-01-2023 04:814;12;7;2,4;0;131;0;0,3;1,9;4,8;6,8;;19,8;734;32;;;;;;;;0;0
01-01-2023 05:814;15;8;3,8;0;123;0;0,4;2,3;5,7;7,9;;19,5;616;31;;;;;;;;0;0
01-01-2023 06:814;21;4;4,4;0;118;0;0,4;2,1;6,1;8,2;;18,6;251;39;;;;;;;;0;0
01-01-2023 07:814;23;9;4;0;123;0;0,4;2,2;6,3;8,5;;16,8;42;48;;;;;;;;0;0
01-01-2023 01:815;22;5;4,3;0;120;0;0,4;2,3;7,2;9,5;;15,5;14;54;;;;;;;;0;0
01-01-2023 02:815;16;6;3,9;0;121;0;0,5;2,8;8;10,8;;13,9;0;60;;;;;;;;0;0
01-01-2023 03:815;14;5;2,3;0;131;0;0,4;2,9;8,9;11,8;;13,5;0;57;;;;;;;;0;0
01-01-2023 04:815;17;3;1,9;0;133;0;0,5;2,4;10;12,4;;13;0;56;;;;;;;;0;0
01-01-2023 05:815;17;6;1,3;0;118;0;0,4;1,3;9;10,3;;12,3;0;60;;;;;;;;0;0
01-01-2023 06:815;12;5;2,2;0;111;0;0,3;1,2;6,4;7,6;;11,9;0;63;;;;;;;;0;0
01-01-2023 07:815;9;4;1,4;0;113;0;0,3;1;9,1;10,1;;11,8;0;64;;;;;;;;0;0
01-01-2023 01:816;9;9;2;0;108;0;0,2;1;5,7;6,6;;11;0;66;;;;;;;;0;0
01-01-2023 02:816;13;13;1,6;0;92;0;0,2;0,3;3,5;3,9;;10,6;0;68;;;;;;;;0;0
01-01-2023 03:816;12;8;0,6;0;124;0;0,3;0,6;11,7;12,3;;9,9;0;71;;;;;;;;0;0
01-01-2023 04:816;12;10;1,2;0;80;0;0,4;0,5;13;13,4;;10,2;0;70;;;;;;;;0;0
01-01-2023 05:816;18;6;1;0;110;0;0,3;1,1;11,7;12,7;;9,9;0;69;;;;;;;;0;0
01-01-2023 06:816;13;13;0,6;0;106;0;0,3;1,7;12,9;14,5;;8,6;0;72;;;;;;;;0;0
01-01-2023 07:816;8;7;1,3;0;91;0;0,3;2,3;8,6;10,8;;9,1;33;68;;;;;;;;0;0
01-01-2023 01:817;25;15;1,2;0;113;0;0,5;12;16,1;28,1;;12,2;224;61;;;;;;;;0;0
01-01-2023 02:817;20;15;0,4;0;356;0;0,6;8,3;18,3;26,6;;15,8;349;50;;;;;;;;0;0
01-01-2023 03:817;9;8;2,8;0;100;0;0,3;1,6;6,8;8,4;;16;444;49;;;;;;;;0;0
01-01-2023 04:817;13;4;3,1;0;105;0;0,3;1,5;4,5;6;;17,9;780;46;;;;;;;;0;0
01-01-2023 05:817;16;6;3,8;0;114;0;0,3;1,6;4,7;6,4;;18,4;859;44;;;;;;;;0;0
01-01-2023 06:817;0;14;3,5;0;132;0;0,3;2,5;5,4;7,9;;19,8;868;38;;;;;;;;0;0
01-01-2023 07:817;10;9;3,4;0;137;0;0,4;2,6;5,1;7,7;;20,3;819;35;;;;;;;;0;0
01-01-2023 01:818;16;8;3,7;0;123;0;0,4;2,1;5,6;7,7;;18,9;519;37;;;;;;;;0;0
01-01-2023 02:818;24;24;3,7;0;111;0;0,4;2,3;6,8;9,1;;18,4;219;39;;;;;;;;0;0
01-01-2023 03:818;18;18;3,5;0;116;0;0,4;2,3;7,2;9,4;;17,8;98;40;;;;;;;;0;0
01-01-2023 04:818;17;3;3;0;119;0;0,5;2,7;8,4;11,1;;16;36;47;;;;;;;;0;0
01-01-2023 05:818;18;2;2,8;0;120;0;0,4;2,6;8,1;10,8;;14,2;0;59;;;;;;;;0;0
01-01-2023 06:818;13;2;1,7;0;128;0;0,4;2,2;8,5;10,8;;13,3;0;60;;;;;;;;0;0
01-01-2023 07:818;10;6;2,5;0;119;0;0,4;1,7;8,2;9,9;;13,1;0;63;;;;;;;;0;0
01-01-2023 01:819;12;4;1,6;0;105;0;0,3;0,7;6,8;7,5;;13,1;0;60;;;;;;;;0;0
01-01-2023 02:819;12;7;1;0;108;0;0,3;0,4;4,4;4,8;;13;0;57;;;;;;;;0;0
01-01-2023 03:819;9;6;0,8;0;139;0;0,3;0,3;3,9;4,2;;11,9;0;62;;;;;;;;0;0
01-01-2023 04:819;15;2;1,7;0;110;0;0,2;0,2;3,2;3,4;;11,6;0;64;;;;;;;;0;0
01-01-2023 05:819;15;5;1,8;0;122;0;0,2;0,1;2,1;2,2;;11,6;0;66;;;;;;;;0;0
01-01-2023 06:819;9;9;1,1;0;145;0;0,2;0,1;1,7;1,9;;11,4;0;66;;;;;;;;0;0
01-01-2023 07:819;12;7;0,6;0;139;0;0,2;0,3;2,8;3,1;;10,6;0;71;;;;;;;;0;0
01-01-2023 01:820;14;14;1,1;0;145;0;0,2;0,9;5,1;6;;11,4;0;68;;;;;;;;0;0
01-01-2023 02:820;13;9;0,7;0;83;0;0,3;0,7;6,4;7,2;;11,5;1;68;;;;;;;;0;0
01-01-2023 03:820;17;12;1,1;0;134;0;0,5;5;12;17;;11,8;27;67;;;;;;;;0;0
01-01-2023 04:820;12;8;2;0;96;0;0,4;2,2;8,2;10,4;;12,6;81;64;;;;;;;;0;0
01-01-2023 05:820;11;11;1,9;0;109;0;0,3;1,6;5,1;6,7;;14;245;60;;;;;;;;0;0
01-01-2023 06:820;14;13;1,9;0;121;0;0,3;1,4;3,9;5,3;;16;562;54;;;;;;;;0;0
01-01-2023 07:820;16;8;1,8;0;108;0;0,3;0,9;3,4;4,3;;17,2;574;49;;;;;;;;0;0
01-01-2023 01:821;11;11;0,9;0;159;0;0,3;2,3;5;7,3;;17;351;51;;;;;;;;0;0
01-01-2023 02:821;9;6;1,9;0;121;0;0,3;1,7;4,5;6,3;;16,6;381;52;;;;;;;;0;0
01-01-2023 03:821;14;2;1,9;0;126;0;0,3;1,7;4,6;6,4;;17,7;382;48;;;;;;;;0;0
01-01-2023 04:821;9;6;2,4;0;123;0;0,3;1,5;4;5,5;;18,4;586;46;;;;;;;;0;0
01-01-2023 05:821;9;8;2,4;0;123;0;0,3;1,9;5,1;7;;18,6;256;44;;;;;;;;0;0
01-01-2023 06:821;19;7;3,1;0;121;0;0,4;2,7;7,7;10,4;;16,2;64;54;;;;;;;;0;0
01-01-2023 07:821;29;7;4;0;126;0;0,4;2,6;6,3;8,9;;14,7;20;61;;;;;;;;0;0
01-01-2023 01:822;19;8;3,2;0;125;0;0,6;4,4;9,2;13,6;;13,7;1;65;;;;;;;;0;0
01-01-2023 02:822;16;7;1,2;0;148;0;0,5;3,2;10,8;14;;13,5;0;64;;;;;;;;0;0
01-01-2023 03:822;13;5;1,5;0;128;0;0,5;2,3;8,9;11,3;;12,9;0;67;;;;;;;;0;0
01-01-2023 04:822;14;7;1,1;0;147;0;0,4;1,6;8,4;10;;12,9;0;66;;;;;;;;0;0
01-01-2023 05:822;11;11;1;0;167;0;0,4;1,3;6,3;7,6;;13;0;64;;;;;;;;0;0
01-01-2023 06:822;0;12;0,9;0;152;0;0,3;0,7;4,9;5,7;;13;0;64;;;;;;;;0;0
01-01-2023 07:822;6;6;1,7;0;107;0;0,3;0,2;3,9;4,1;;11,9;0;69;;;;;;;;0;0
01-01-2023 01:823;3;3;1,7;0;104;0;0,2;0,2;2,2;2,4;;10,9;0;74;;;;;;;;0;0
01-01-2023 02:823;10;3;1,7;0;105;0;0,2;0,3;2,7;2,9;;10,7;0;74;;;;;;;;0;0
01-01-2023 03:823;8;7;1,5;0;103;0;0,2;0,2;2,4;2,6;;10,2;0;75;;;;;;;;0;0
01-01-2023 04:823;10;7;1;0;104;0;0,3;1,4;6,9;8,3;;9,7;0;77;;;;;;;;0;0
01-01-2023 05:823;19;3;1,4;0;105;0;0,4;6,9;12,5;19,4;;9,7;0;76;;;;;;;;0;0
01-01-2023 06:823;26;12;1,4;0;110;0;1;25,7;17,9;43,7;;9,9;35;76;;;;;;;;0;0
01-01-2023 07:823;27;19;1;0;110;0;1;25;21,2;46,2;;13,5;220;64;;;;;;;;0;0
01-01-2023 01:824;23;22;0,6;0;307;0;0,7;12,4;19;31,4;;17,5;351;49;;;;;;;;0;0
01-01-2023 02:824;8;5;2,2;0;155;0;0;0;0;0;;16,9;310;48;;;;;;;;0;0
01-01-2023 03:824;16;3;2;0;151;0;0;0;0;0;;17,5;304;48;;;;;;;;0;0
01-01-2023 04:824;16;5;1,7;0;128;0;0,3;2;4,8;6,8;;16,9;204;52;;;;;;;;0;0
01-01-2023 05:824;0;11;1,7;0;124;0;0,4;2,6;5,8;8,4;;16,7;323;56;;;;;;;;0;0
01-01-2023 06:824;12;4;2,3;0;132;0;0,4;2,8;6;8,8;;17,2;298;54;;;;;;;;0;0
01-01-2023 07:824;13;13;2,7;0;132;0;0,4;2,7;5,2;8;;18,4;504;49;;;;;;;;0;0
01-01-2023 01:825;14;11;2,6;0;141;0;0,4;3,3;5,4;8,7;;18,8;196;46;;;;;;;;0;0
01-01-2023 02:825;9;6;1,7;0;145;0;0,4;2,8;5,1;7,9;;18,3;54;47;;;;;;;;0;0
01-01-2023 03:825;15;6;1,8;0;133;0;0,5;4,1;8,3;12,4;;16,8;17;53;;;;;;;;0;0
01-01-2023 04:825;18;9;1,8;0;143;0;0,7;7,3;14,1;21,4;;14,6;0;63;;;;;;;;0;0
01-01-2023 05:825;15;8;2;0;160;0;0,6;8,3;12,8;21,2;;13,6;0;67;;;;;;;;0;0
01-01-2023 06:825;14;6;0,7;0;155;0;0,5;3;10;13;;12,9;0;68;;;;;;;;0;0
01-01-2023 07:825;12;6;1,2;0;105;0;0,4;1,1;6,8;8;;13,1;0;68;;;;;;;;0;0
01-01-2023 01:826;9;8;1;0;138;0;0,4;1;5,1;6;;13,1;0;67;;;;;;;;0;0
01-01-2023 02:826;8;8;0,7;0;150;0;0,3;0,4;3,6;4;;12,6;0;67;;;;;;;;0;0
01-01-2023 03:826;12;5;1,2;0;142;0;0,2;0,5;2,8;3,2;;12,9;0;66;;;;;;;;0;0
