;PM10;PM2.5;Vel Viento 10M;Precipitacion;Dir Viento 10M;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;;HR;
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C;W/M²;;%;
01-01-2023 03:305;14;3;1,7;0;87;13,1;0,1;9,3;1,1;10,4;0;19,5;251;;55,44;
01-01-2023 04:305;16;4;1,1;0;101;13,7;0,1;8,1;1,1;9,1;0;19,8;170;;53,67;
01-01-2023 05:305;11;4;1;0;98;11,8;0,1;8,5;2,9;11,4;0;18,6;58;;55,52;
01-01-2023 01:306;13;3;1,1;0;99;11;0,1;9,1;4,5;13,6;0;16;0;;62,83;
01-01-2023 02:306;18;4;0,5;0;91;7,4;0,2;10,1;7,5;17,6;0;15,3;0;;66,91;
01-01-2023 03:306;17;5;0,6;0;121;5,4;0,3;16;10,8;26,8;0;14,7;0;;69,97;
01-01-2023 04:306;26;7;0,5;0;337;2,6;0,2;8,6;10,5;19,1;0;13,9;0;;73,04;
01-01-2023 05:306;16;7;0,5;0;129;3,8;0,2;17,8;9,9;27,8;0;14,2;0;;74,29;
01-01-2023 01:307;23;7;0,5;0;330;3;0,2;19;9,6;28,6;0;14;0;;74,15;
01-01-2023 02:307;22;9;0,4;0;235;1,7;0;16,7;11,1;27,7;0;13,9;0;;75,34;
01-01-2023 03:307;16;9;0,3;0;301;4,7;0;8,1;7,6;15,7;0;13,3;0;;76,83;
01-01-2023 04:307;24;18;0,3;0;244;0,9;0;18;11,6;29,6;0;12,9;0;;78,95;
01-01-2023 05:307;28;13;0,3;0;285;0,9;0;23,8;9,8;33,6;0;13,1;0;;78,78;
01-01-2023 01:308;27;10;0,5;0;317;4,4;0;6,6;6,4;13;0;13;0;;77,19;
01-01-2023 02:308;16;7;0,2;0;240;0,1;0;39,3;12,4;51,6;0;12,9;0;;77,41;
01-01-2023 03:308;26;16;0,4;0;265;0,8;0;20,8;10,1;30,9;0;13;29;;78,29;
01-01-2023 04:308;30;15;0,8;0;255;6,9;0;15,2;6,7;21,9;0;16;128;;68,83;
01-01-2023 05:308;29;10;0,8;0;327;8,7;0,1;13,5;6,3;19,8;0;17,3;206;;62,96;
01-01-2023 01:309;22;10;1,1;0;11;12,5;0,2;0;0;0;0;18,9;313;;53,45;
01-01-2023 02:309;13;6;1;0;195;18,4;0;8;0,8;8,7;0;20,5;425;;47,57;
01-01-2023 03:309;23;7;0,9;0;336;20,7;0;6,4;0;6,2;0;22;479;;42,8;
01-01-2023 04:309;23;9;1,2;0;330;21,2;0;6,4;0;6,2;0;23;485;;40;
01-01-2023 05:309;23;8;1,6;0;150;19;0;8,4;1,5;9,9;0;23,9;587;;40,07;
01-01-2023 01:310;19;7;1,8;0;124;15,8;0;10,9;3,7;14,7;0;22,7;261;;40,89;
01-01-2023 02:310;25;10;1,2;0;129;14,8;0;12,4;6,2;18,6;0;21,5;150;;45,76;
01-01-2023 03:310;29;17;1,6;0;247;32,4;0,1;6,7;6,6;13,3;0;18,2;34;;60,94;
01-01-2023 04:310;40;24;1,4;0;235;33,9;0,1;6,3;7,8;14,2;0;16,6;15;;70,99;
01-01-2023 05:310;36;22;0,6;0;214;11,4;0,2;7,3;16,1;23,4;0;16;0;;69,46;
01-01-2023 01:311;32;15;0,4;0;176;3,4;0,3;13,4;19,4;32,9;0;15,3;0;;70,59;
01-01-2023 02:311;27;25;0,6;0;73;5,6;0,1;14;14,7;28,7;0;15,3;0;;70,53;
01-01-2023 03:311;29;16;0,5;0;325;11,4;0,1;6,5;8,9;15,4;0;15;0;;72,79;
01-01-2023 04:311;28;14;0,3;0;261;14,1;0;6,9;5,9;12,8;0;14,4;0;;72,03;
01-01-2023 05:311;24;13;0,2;0;266;10,9;0;7,2;5,5;12,7;0;14,1;0;;75,18;
01-01-2023 01:312;27;12;0,5;0;330;0,4;0,3;21,8;17,4;39,2;0;13,5;0;;76,76;
01-01-2023 02:312;35;17;0,9;0;89;7,1;0,1;14,4;7,3;21,6;0;12,7;0;;75,82;
01-01-2023 03:312;31;16;0,4;0;324;3,2;0,1;28,2;11,1;39,3;0;11,6;0;;78,86;
01-01-2023 04:312;28;20;0,2;0;285;0;0,2;54,7;14,6;69,3;0;10,5;0;;80,98;
01-01-2023 05:312;36;16;0,7;0;127;2,2;0,3;80,8;13,9;94,7;0;10,5;0;;84,22;
01-01-2023 01:313;38;21;0,3;0;357;0;1;161,2;18,6;179,8;0;10;0;;82,79;
01-01-2023 02:313;50;39;0,3;0;322;0;1,2;158;17,6;175,6;0;10;18;;82,86;
01-01-2023 03:313;58;48;0,4;0;318;1,8;0,8;77,9;18,4;96,2;0;12,7;83;;82,91;
01-01-2023 04:313;47;22;1,1;0;146;14;0,1;14,9;5;19,9;0;17,5;371;;65,92;
01-01-2023 05:313;33;17;1,3;0;139;23,5;0;8,2;1,2;9,4;0;20,3;589;;48,04;
01-01-2023 01:314;30;9;1,2;0;242;29,3;0,1;8,1;2,5;10,6;0;21,5;701;;43,79;
01-01-2023 02:314;27;14;1,2;0;300;35,7;0;6,4;0,1;6,5;0;22,9;753;;39,23;
01-01-2023 03:314;20;10;1,6;0;266;45,2;0,1;6,1;0,5;6,6;0;24,9;714;;34,9;
01-01-2023 04:314;31;14;3,2;0;276;34,2;0,1;6,3;0,2;6,4;0;20,6;305;;51,9;
01-01-2023 05:314;19;11;3;0;276;31,2;0;0;0;0;0;19,9;168;;49,07;
01-01-2023 01:315;17;5;2,4;0;286;29,8;0;0;0;0;0;19,8;256;;54,84;
01-01-2023 02:315;24;2;2,9;0;263;26,9;0;0;0;0;0;19,1;188;;53,74;
01-01-2023 03:315;16;5;2,3;0;265;22,3;0;5,9;1;6,9;0;17;25;;62,97;
01-01-2023 04:315;16;7;1,7;2,4;333;15,6;0,1;6,6;8,8;15,4;0;14,2;0;;76,52;
01-01-2023 05:315;17;9;1;1,7;352;10,7;0,2;8,2;12,6;20,8;0;13,2;0;;83,15;
01-01-2023 01:316;17;9;0,5;2,8;162;7,7;0,2;13,2;16,9;30,1;0;13;0;;83,37;
01-01-2023 02:316;18;9;0,6;0,5;340;0;0,1;8,7;12,5;21,1;0;12,9;0;;83,83;
01-01-2023 03:316;0;0;0,2;0,1;1;0;0,2;15,6;17,1;32,7;0;12,8;0;;84,57;
01-01-2023 04:316;0;0;0,2;0;28;0;0,5;23,9;16,6;40,5;0;12,5;0;;84,12;
01-01-2023 05:316;16;10;0,3;0;356;0;0,3;61,4;12,4;73,8;0;11,6;0;;83,87;
01-01-2023 01:317;20;9;0,3;0;334;0;0,1;54,6;13,6;68,2;0;11,4;0;;85,04;
01-01-2023 02:317;22;14;0,2;0,1;8;0;0;78,3;11,5;89,8;0;10,7;0;;84,69;
01-01-2023 03:317;25;15;0,2;0;271;0;0;36,9;10,4;47,3;0;10,4;0;;85,04;
01-01-2023 04:317;16;8;0,2;0;343;0;0,5;116,4;15;131,4;0;10,7;0;;86,18;
01-01-2023 05:317;28;15;0,2;0;307;0;0,6;137,9;15,4;153,3;0;11,4;0;;86,52;
01-01-2023 01:318;43;30;0,6;0,3;347;0;0,1;46,1;11,7;57,8;0;11,6;7;;86,6;
01-01-2023 02:318;25;16;0,9;0;333;0;0,2;46,7;15,3;62;0;12,6;63;;86,82;
01-01-2023 03:318;35;23;0,6;0;314;2;0,2;42,3;16,7;59;0;14,3;137;;82,54;
01-01-2023 04:318;33;27;0,6;0;320;10;0,1;22,6;11,9;34,6;0;18;329;;67,7;
01-01-2023 05:318;30;17;0,5;0;258;17,6;0;16,8;12,9;29,7;0;19,5;292;;56,65;
01-01-2023 01:319;26;15;0,6;0;196;20,7;0;14,3;13,8;28,1;0;20,3;286;;53,39;
01-01-2023 02:319;36;21;0,8;0;305;33,6;0;12,4;11;23,5;0;21,8;412;;48,51;
01-01-2023 03:319;29;17;2,6;0,4;265;33,2;0;6,4;2,9;9,3;0;18,5;145;;55,39;
01-01-2023 04:319;28;13;0,9;3,9;345;11,2;0,1;23,5;14,7;38,2;0;15;55;;77,96;
01-01-2023 05:319;30;24;0,8;0;119;7,4;0,1;27;22,2;49,1;0;16,8;97;;75,65;
01-01-2023 01:320;33;18;0,6;0;253;18,1;0;10,3;8;18,3;0;17,8;50;;68,47;
01-01-2023 02:320;12;7;1;0;239;19,6;0;6,4;3,1;9,5;0;16;5;;69,96;
01-01-2023 03:320;17;9;0,7;0;171;17,9;0;6,1;2,7;8,8;0;14,6;0;;74,52;
01-01-2023 04:320;17;6;0,3;0;183;14,3;0;7;4,8;11,8;0;14,4;0;;76,66;
01-01-2023 05:320;19;7;0,4;0;204;14,6;0;6,1;1,8;7,9;0;14,3;0;;77,69;
01-01-2023 01:321;18;4;0,2;1,1;238;10,1;0;6,5;6;12,5;0;14,1;0;;79,56;
01-01-2023 02:321;17;2;0,6;0,3;179;1,7;0;18,5;18,5;37;0;13,7;0;;82,76;
01-01-2023 03:321;29;9;0,5;0;225;3,4;0;22,9;13,4;36,4;0;13,4;0;;83,06;
01-01-2023 04:321;23;10;0,4;0;332;2,3;0;14,6;12;26,6;0;13,4;0;;84,46;
01-01-2023 05:321;19;6;0,3;0;341;1,3;0,1;18,9;12,8;31,8;0;13,4;0;;84,57;
01-01-2023 01:322;18;9;0,4;0;347;0,1;0,1;27,2;16,9;44,1;0;13,3;0;;84,76;
01-01-2023 02:322;25;11;0,6;0;349;0,5;0;18,3;15,2;33,5;0;13;0;;84,34;
01-01-2023 03:322;23;13;0,4;0;334;2,1;0;9;11,8;20,8;0;12,8;0;;84,1;
01-01-2023 04:322;18;15;0,4;0;299;0,2;0;41,2;13;54,1;0;12,8;0;;84,6;
01-01-2023 05:322;33;17;0,5;0,1;310;0,2;0;16,2;14,1;30,3;0;12,9;0;;84,88;
01-01-2023 01:323;25;17;1,5;2,5;340;2,2;0;17,6;16,7;34,3;0;12,4;2;;83,51;
01-01-2023 02:323;29;15;0,9;1,5;337;6,1;0;12,8;13,5;26,3;0;12,2;18;;84,55;
01-01-2023 03:323;20;13;0,5;1,4;309;10,1;0;10,1;9;19,1;0;12,8;60;;84,51;
01-01-2023 04:323;15;12;0,4;0,5;288;13,7;0;10,2;6,5;16,8;0;13,9;121;;78,99;
01-01-2023 05:323;9;8;0,4;0,4;276;16,2;0;8,9;4,9;13,8;0;14,3;125;;75,51;
01-01-2023 01:324;12;11;0,8;0;260;14,5;0;13,3;10,6;23,9;0;15,1;183;;73,27;
01-01-2023 02:324;21;14;0,7;0,2;240;20,3;0;9,7;7;16,7;0;15,8;179;;69,96;
01-01-2023 03:324;19;8;0,9;0,1;256;21,6;0,1;9,9;10,7;20,6;0;15,6;145;;71,46;
01-01-2023 04:324;18;7;0,9;0,2;262;16,2;0,2;12,7;18,2;31;0;15,2;100;;73,83;
01-01-2023 05:324;33;27;0,3;0,1;250;10,7;0,4;15,6;25,2;40,8;0;15,1;66;;75,42;
01-01-2023 01:325;36;23;0,3;0,1;287;9,7;0,4;12,2;24,3;36,5;0;14,4;16;;75,51;
01-01-2023 02:325;31;16;0,4;0;281;6,6;0,1;7,1;16,5;23,7;0;13,3;0;;78,71;
01-01-2023 03:325;23;14;0,1;0;351;0,2;1,1;92;25,7;117,6;0;12,7;0;;82,05;
01-01-2023 04:325;48;29;0,1;0;140;0;0,7;84,1;19,7;103,8;0;12,5;0;;84,07;
01-01-2023 05:325;36;28;0;0,1;301;0;0,5;70,6;15,3;85,9;0;12,5;0;;84,38;
01-01-2023 01:326;37;22;0;0;327;0;0,7;82,6;12,9;95,5;0;12,4;0;;85,03;
01-01-2023 02:326;42;25;0,1;0;341;0;0,9;131,3;13,8;145,1;0;12,1;0;;84,94;
01-01-2023 03:326;49;23;0,2;0;319;0;0,6;92;11,1;103,1;0;12;0;;85,28;
01-01-2023 04:326;36;18;0,1;0;303;0;0,2;33,7;10,2;43,9;0;12;0;;85,46;
01-01-2023 05:326;24;12;0;0;311;0;0,4;65,6;9,9;75,4;0;12;0;;85,52;
01-01-2023 01:327;33;18;0,2;0;327;0;0,4;69;9,6;78,6;0;11,9;0;;85,49;
01-01-2023 02:327;33;16;0,1;0;314;0;0,3;86,4;9,4;95,8;0;11,9;0;;85,76;
01-01-2023 03:327;34;12;0;0;327;0;0,5;138,7;10,6;149,2;0;11,9;0;;85,75;
01-01-2023 04:327;52;32;0,2;0;329;0,1;1;130,3;11,6;141,9;0;11,5;14;;85,16;
01-01-2023 05:327;58;37;0,3;0;310;0,3;0,9;102;14,9;116,8;0;12,9;58;;86,22;
01-01-2023 01:328;58;33;0,9;0;335;2,7;0,3;46,3;13,3;59,6;0;15;185;;77,92;
01-01-2023 02:328;43;26;0,6;0;336;7,3;0,2;29,3;12,3;41,6;0;18,5;327;;65,05;
01-01-2023 03:328;49;17;0,8;0;280;14,6;0;17,5;8;25,5;0;20,4;436;;55,96;
01-01-2023 04:328;28;17;1,8;0;108;20,9;0;11,2;4;15,2;0;21,3;501;;49,68;
01-01-2023 05:328;15;7;1,9;0;163;23,2;0;8,6;2,5;11,1;0;22,3;510;;46,75;
01-01-2023 01:329;14;5;2,1;2,9;256;20,2;0;8,6;5;13,6;0;18,4;75;;58,16;
01-01-2023 02:329;25;21;1;0,4;240;19;0;7,3;4;11,3;0;15,3;69;;79,58;
01-01-2023 03:329;31;22;1,1;0;233;18,7;0;8,1;6,2;14,4;0;15,6;92;;78,63;
01-01-2023 04:329;36;19;1,5;0;257;19,9;0;7,6;4,8;12,4;0;16,1;102;;75,46;
01-01-2023 05:329;34;24;1,5;0;258;18,1;0;6,5;1,6;8,1;0;15,5;49;;74,28;
01-01-2023 01:330;25;5;0,5;0;201;14,9;0;5,9;1,7;7,6;0;14,8;0;;74,84;
01-01-2023 02:330;13;6;0,3;0;254;7,6;0;6,2;9,6;15,8;0;14,5;0;;77,39;
01-01-2023 03:330;24;11;0,6;0;236;5,6;0,1;6,3;11,4;17,7;0;14,4;0;;78,44;
01-01-2023 04:330;21;16;0,5;0;232;9,4;0;6,1;6,3;12,4;0;13,9;0;;79,53;
01-01-2023 05:330;22;11;0,4;19,5;248;8;0,1;6,4;8,4;14,8;0;13,4;0;;82,97;
01-01-2023 01:331;27;15;0,2;1,3;249;7;0,1;6,1;8,9;15;0;13;0;;87,05;
01-01-2023 02:331;20;13;0,2;0,1;287;7,1;0,1;6;7,4;13,5;0;12,9;0;;87,51;
01-01-2023 03:331;15;11;0,2;0,8;272;6,4;0;7,8;6,4;14,2;0;12,8;0;;87,6;
01-01-2023 04:331;18;8;0,2;0,8;305;4,3;0;6,6;8;14,6;0;12,9;0;;87,6;
01-01-2023 05:331;18;11;0,1;0,1;323;3,9;0;7;8;15;0;12,9;0;;87,64;
01-01-2023 01:332;25;10;0;0;319;0,2;0,1;28,1;14,8;43;0;13,1;0;;87,7;
01-01-2023 02:332;21;8;0,7;5,8;243;5,3;0;6,3;8,2;14,6;0;12,5;0;;87,25;
01-01-2023 03:332;16;4;0,3;5;342;4,8;0,2;17,4;11,9;29,3;0;12,2;1;;87,19;
01-01-2023 04:332;17;4;0,2;0,4;260;3;0,3;18,8;18,4;37,3;0;12,7;20;;87,54;
01-01-2023 05:332;22;8;0,4;0,4;261;3,4;0,3;18,1;17;35,2;0;13,4;51;;87,69;
01-01-2023 01:333;23;9;0,5;0,2;215;1,7;0,7;37,7;25,3;62,9;0;13,9;58;;87,01;
01-01-2023 02:333;25;25;0,5;0,5;253;3,9;0,7;30,9;24,8;55,8;0;14,4;83;;84,82;
01-01-2023 03:333;31;27;0,7;1,4;261;6,9;0,5;22;22,3;44,3;0;14,4;85;;82,69;
01-01-2023 04:333;34;29;1;1,4;180;7,3;0,5;19,1;23,1;42,2;0;13,6;52;;80,96;
01-01-2023 05:333;27;21;0,6;3,3;119;7;0,7;25,8;27,8;53,7;0;13,2;78;;82,59;
01-01-2023 01:334;29;19;0,4;1,5;27;8,9;0,7;22,8;27,8;50,6;0;13,9;89;;81,72;
01-01-2023 02:334;33;25;0,5;0,1;339;10;0,5;19,1;24,5;43,5;0;14,1;85;;78,89;
01-01-2023 03:334;29;16;0,4;0;249;16,6;0;6,6;4,9;11,5;0;13,7;32;;79,51;
01-01-2023 04:334;15;3;0,4;0;250;15,8;0;6,1;4,5;10,6;0;13,6;16;;79,27;
01-01-2023 05:334;14;9;0,1;0;249;13,6;0;6,1;7,2;13,3;0;12,9;0;;80,46;
01-01-2023 01:335;16;8;0,2;0;251;15,9;0;5,8;2,3;8,1;0;12,7;0;;81,91;
01-01-2023 02:335;14;6;0;0;274;10,4;0;9,7;3,8;13,5;0;12,4;0;;82,69;
01-01-2023 03:335;16;7;0;0,5;307;4,9;0,1;11,8;9,8;21,6;0;12,3;0;;83,64;
01-01-2023 04:335;27;12;0;0,4;323;0;0,3;35,4;16,4;51,8;0;12,1;0;;84;
01-01-2023 05:335;24;11;0,1;0,4;347;0,9;0,2;9;14;23,1;0;12;0;;84,73;
01-01-2023 01:336;21;12;0,2;0,6;343;0,4;0,3;43,3;13,4;56,7;0;11,9;0;;85,11;
01-01-2023 02:336;30;10;0,1;1;329;3,3;0;6,6;11,7;18,4;0;11,8;0;;85,42;
01-01-2023 03:336;20;8;0;0,4;310;4,6;0;6,2;10,4;16,6;0;11,7;0;;85,52;
01-01-2023 04:336;15;6;0,1;1,1;276;4,9;0;6;9,7;15,7;0;11,7;0;;85,69;
01-01-2023 05:336;23;9;0,1;0,8;313;5,3;0;6,1;7,6;13,6;0;11,6;0;;85,73;
01-01-2023 01:337;21;16;0,1;1,7;358;0,7;0,3;46,7;11,6;58,4;0;11,6;0;;85,87;
01-01-2023 02:337;28;19;0;1,7;319;0;0,5;59,1;13,2;72,2;0;11,7;1;;85,9;
01-01-2023 03:337;16;15;0,3;0,6;320;6,6;0,1;10,3;8;18,3;0;12,3;61;;86,49;
01-01-2023 04:337;13;11;0,3;0,8;320;9;0;10;6;16;0;13,5;114;;83,09;
01-01-2023 05:337;12;10;0,6;0,1;307;15;0;8,6;3,1;11,6;0;15,3;270;;74,71;
01-01-2023 01:338;16;6;0,7;0;296;20,4;0;6,9;0,8;7,7;0;17,3;293;;65,46;
01-01-2023 02:338;10;6;0,6;0,2;258;25,4;0;6,2;0;6,2;0;18,4;336;;61,66;
01-01-2023 03:338;11;6;1,1;0;224;26,8;0,1;7,5;6,1;13,6;0;18,8;278;;56,74;
01-01-2023 04:338;25;14;0,6;0,6;198;30,4;0;6,8;4,2;11;0;18,2;169;;61,01;
01-01-2023 05:338;19;11;0,9;0,5;80;21,7;0,2;10,2;10,8;21;0;16,4;124;;67,54;
01-01-2023 01:339;15;15;0,9;0,2;237;19,4;0;6,9;5,1;12;0;14,9;40;;74,12;
01-01-2023 02:339;13;10;0,7;0;203;16,6;0;6,7;6,3;12,9;0;14;15;;78,21;
01-01-2023 03:339;18;14;0,9;0;193;11,1;0,1;7,7;12,5;20,2;0;13,9;4;;78,99;
01-01-2023 04:339;18;13;0,9;0;183;5,7;0,3;10;17;27;0;13,6;0;;80,66;
01-01-2023 05:339;18;10;0,5;0,2;153;2,3;0,4;13,8;23,4;37,3;0;13,4;0;;81,9;
01-01-2023 01:340;19;9;0,2;0,9;273;0,5;0,4;11,6;24,3;35,8;0;13,2;0;;83,19;
01-01-2023 02:340;20;15;0,2;0;296;0,6;0,4;7;20,8;27,8;0;13;0;;83,99;
01-01-2023 03:340;17;12;0,4;0,1;311;0,6;0,4;7,1;21,5;28,6;0;12,8;0;;84,75;
01-01-2023 04:340;17;12;0,4;0,3;343;1,2;0,2;13,1;18;31,1;0;12,8;0;;85,21;
01-01-2023 05:340;16;12;0,5;1,9;23;1,2;0,3;19,1;13,9;33;0;12,8;0;;85,35;
01-01-2023 01:341;11;9;0,2;5,6;283;7,8;0,1;6,5;6,5;13;0;12,4;0;;85,11;
01-01-2023 02:341;16;5;0,7;0,3;324;9,2;0;5,9;3,9;9,8;0;12,1;0;;85,41;
01-01-2023 03:341;10;2;0;0,2;0;9,4;0;5,9;2,9;8,8;0;12;0;;85,69;
01-01-2023 04:341;9;3;0;0,1;0;4,5;0;6,2;6,4;12,6;0;12,1;0;;85,8;
01-01-2023 05:341;10;4;0;0,4;0;0,2;0,1;12,5;13,1;25,6;0;12;0;;85,74;
01-01-2023 01:342;19;3;0;0,1;0;0,4;0,2;19,2;16;35,2;0;12;5;;85,47;
01-01-2023 02:342;15;12;0;0;0;1,4;0,4;29,4;15,6;45;0;12,7;54;;85,28;
01-01-2023 03:342;23;17;0;0;0;3,4;0,4;27,2;15,4;42,6;0;14,2;113;;79,59;
01-01-2023 04:342;22;17;0;0;0;7,6;0,2;12,6;10,2;22,8;0;15;93;;73,95;
01-01-2023 05:342;15;6;0;0;0;10,3;0,2;15,5;8,1;23,6;0;16,5;191;;68,39;
01-01-2023 01:343;14;6;0;0;0;12;0,1;11;6,4;17,4;0;16,7;102;;64,05;
01-01-2023 02:343;20;12;0;0;0;15,6;0,1;9,5;2,8;12,4;0;17,2;301;;65,27;
01-01-2023 03:343;24;6;0;1,5;0;13,6;0,1;9,6;3;12,6;0;16,4;182;;65,28;
01-01-2023 04:343;15;1;0;0;0;14,1;0,2;9,7;6;15,7;0;16,5;175;;70,24;
01-01-2023 05:343;27;8;0;0;0;6,7;0,5;20,7;19,3;40;0;15,1;33;;73,17;
01-01-2023 01:344;28;18;0;0;0;3,2;0,8;31,4;30,9;62,3;0;15,4;38;;74,94;
01-01-2023 02:344;41;31;0;0;0;0,2;1;46,5;31,7;78,2;0;14,5;0;;76,96;
01-01-2023 03:344;49;31;0;0;0;0;1,5;72,5;29;101,5;0;14;0;;80,16;
01-01-2023 04:344;53;40;0;0,1;0;0;1;42,3;19,3;61,6;0;13,6;0;;79,13;
01-01-2023 05:344;29;20;0;0,3;0;0;0,8;33,5;18,1;51,6;0;13,2;0;;80,81;
01-01-2023 01:345;24;12;0;0;0;0;0,5;11,7;17,6;29,4;0;12,5;0;;81,03;
01-01-2023 02:345;13;10;0;0,1;0;0;0,6;33,9;17;50,9;0;12,4;0;;83,01;
01-01-2023 03:345;20;11;0;0;0;0;0,8;84,7;15,2;99,9;0;12,5;0;;83,89;
01-01-2023 04:345;31;14;0;0;0;0;0,6;58,9;12,9;71,7;0;12,4;0;;84,3;
01-01-2023 05:345;25;16;0;0;0;0;0,4;55,7;9,5;65,2;0;12,2;0;;84,52;
01-01-2023 01:346;25;14;0;0;0;0;0,3;61,5;8,7;70,1;0;12,1;0;;84,58;
01-01-2023 02:346;33;11;0;0;0;0;0,3;30;9;39;0;12,1;0;;84,95;
01-01-2023 03:346;23;15;0;0;0;0;0,3;47,2;8,6;55,8;0;11,7;0;;84,65;
01-01-2023 04:346;30;13;0;0;0;0;0,8;128,1;12,9;140,9;0;11;0;;84,43;
01-01-2023 05:346;53;36;0;0;0;0;0,8;95,8;8,3;104,1;0;11;32;;84,98;
01-01-2023 01:347;39;28;0;0;0;0;0,7;75,5;10,9;86,3;0;14,4;185;;82,8;
01-01-2023 02:347;30;8;0;0;0;0;0,3;0;0;0;0;16,9;356;;67,66;
01-01-2023 03:347;29;10;1;0;181;0;0,4;0;0;0;0;19,6;563;;53,69;
01-01-2023 04:347;18;9;1,3;0;115;0;0;0;0;0;0;19,8;339;;50,66;
01-01-2023 05:347;16;9;1,4;0;137;0;0;0;0;0;0;20;333;;51,09;
01-01-2023 01:348;20;8;1,3;0,2;120;0;0,1;0;0;0;0;19,3;241;;50,36;
01-01-2023 02:348;13;4;1,3;0;227;0;0,2;0;0;0;0;22,2;595;;44,61;
01-01-2023 03:348;17;3;1,7;0;224;0;0,4;0;0;0;0;20;132;;52,33;
01-01-2023 04:348;41;28;1,5;0;237;0;0,4;0;0;0;0;17,7;50;;62,68;
01-01-2023 05:348;34;22;0,6;0;315;0;0,4;0;0;0;0;16,7;6;;65,13;
01-01-2023 01:349;34;16;0,4;0;193;0;0,4;0;0;0;0;15,7;1;;68,38;
01-01-2023 02:349;35;20;0,6;0;189;0;0,5;0;0;0;0;14,7;0;;71,61;
01-01-2023 03:349;33;16;0,6;0;127;0;0,5;0;0;0;0;14,2;0;;72,63;
01-01-2023 04:349;30;12;0,7;0;150;0;0,4;0;0;0;0;14,1;0;;71,86;
01-01-2023 05:349;27;9;0,9;0;140;0;0,3;0;0;0;0;13,3;0;;73,94;
01-01-2023 01:350;21;9;0,7;0;51;0;0,3;0;0;0;0;13,4;0;;76,07;
01-01-2023 02:350;23;10;0,5;0;323;0;0,3;0;0;0;0;12,8;0;;77,31;
01-01-2023 03:350;30;18;0,9;0;140;0;0,4;0;0;0;0;12,8;0;;79,24;
01-01-2023 04:350;23;7;0,6;0;122;0;0,3;0;0;0;0;13,1;0;;75,31;
01-01-2023 05:350;22;11;0,6;0;260;0;0,3;0;0;0;0;12,2;0;;76,32;
01-01-2023 01:351;24;11;0,4;0;144;0;0,3;0;0;0;0;12,1;0;;79,15;
01-01-2023 02:351;19;10;0,8;0;155;0;0,3;0;0;0;0;12,3;0;;76,38;
01-01-2023 03:351;35;22;0,3;0;11;0;0,5;0;0;0;0;12,2;0;;79,35;
01-01-2023 04:351;43;28;0,9;0;115;0;0,5;0;0;0;0;12,3;11;;76,15;
01-01-2023 05:351;26;14;0,7;0;164;0;0,4;0;0;0;0;15,2;204;;70,87;
01-01-2023 01:352;29;16;0,7;0;46;0;0,4;0;0;0;0;18;297;;57,36;
01-01-2023 02:352;34;18;1,1;0;313;0;0,4;0;0;0;0;16,9;188;;58,81;
01-01-2023 03:352;37;26;0,9;0;266;0;0,4;0;0;0;0;19;492;;54,93;
01-01-2023 04:352;32;23;1,3;0;254;0;0,6;0;0;0;0;20,4;534;;47,61;
01-01-2023 05:352;44;26;1,9;0;276;0;0,5;0;0;0;0;20,4;472;;46,64;
01-01-2023 01:353;31;15;2,9;0;263;0;0,4;0;0;0;0;20,5;721;;49,27;
01-01-2023 02:353;22;10;3,3;0;270;0;0,3;0;0;0;0;20,2;585;;50,61;
01-01-2023 03:353;17;6;3,4;0;269;24,2;0,3;0;0;0;0;20,1;393;;51,22;
01-01-2023 04:353;19;4;1,7;0;279;23;0,3;0;0;0;0;17,2;58;;62,53;
01-01-2023 05:353;20;3;2,6;0;262;22,7;0,3;0;0;0;0;16,3;22;;66,25;
01-01-2023 01:354;18;10;1,7;0;253;21,1;0,3;0;0;0;0;14,6;0;;72,9;
01-01-2023 02:354;11;7;0,8;1,4;199;13,1;0,4;3,1;5,2;8,3;0;13,9;0;;78,18;
01-01-2023 03:354;17;5;0,5;0,7;169;3,7;0,5;19,5;18,1;37,6;0;13,1;0;;79,92;
01-01-2023 04:354;22;4;0,2;0,1;210;3,8;0,5;16,6;16,4;33;0;12,1;0;;80,76;
01-01-2023 05:354;20;2;0,3;0;149;1,8;0,7;36;18,8;54,8;0;12,1;0;;83,39;
01-01-2023 01:355;29;6;0,1;0;311;0,1;0,7;46,6;18,9;65,5;0;12,6;0;;84,02;
01-01-2023 02:355;32;11;0,4;0;194;10,6;0,3;3,8;6,4;10,3;0;12,4;0;;82,25;
01-01-2023 03:355;16;7;0,3;0;88;2,6;0,4;32,5;13,8;46,4;0;11,7;0;;81,43;
01-01-2023 04:355;26;15;0,3;0;295;0,3;0,4;15,7;12,7;28,5;0;10,7;0;;83,28;
01-01-2023 05:355;23;10;0,3;0;332;0,4;0,5;67,9;9,3;77,2;0;10;0;;84,53;
01-01-2023 01:356;30;12;0,8;0;357;0,3;0,5;58,2;10,9;69,1;0;9,7;0;;85,16;
01-01-2023 02:356;29;16;0,5;0;349;0,4;0,5;61,2;11,7;72,8;0;9,3;0;;85,76;
01-01-2023 03:356;29;17;0,4;0;147;0,9;1,2;125;12,3;137,3;0;9,3;20;;85,69;
